Merchant Id, Avg Ticket Size ,Merchant Name,Company Name,Integration type,Governorate,Sales Mcc,Sales Agent,Sales Head,Dam Name,Dam Head,Merchant Id  1,Card Present Premium,Card Present Premium6,Card Present Premium2030,In Store Forsa Psp,In Store Forsa Agg,In Store Get Go,In Store Shahry New,In Store Souhoolav2 Psp,In Store Souhoolav3 Psp,Onlive Souhoolav2 Psp,Online Souhoolav3 Psp,In Store Souhoolav2 Agg,In Store Souhoolav3 Agg,Onlive Souhoolav2 Agg,Online Souhoolav3 Agg,In Store Sympl,In Store Valu Psp,Online Forsa,Online Get Go,Online Premium,Online Shahry,Online Sympl,Online Valu Agg,Valu Online Valu Agg,Online Valu Psp,Valu Online Valu Psp,Aman V2 Psp,Aman V2 Agg,Khazna Agg,Khazna Psp,Valu Sympl,Total Amount
173549," 203,278 ",elsafa nzarat,elsafanzarat,POS,Cairo,اطارات و بطاريات وقطع غيار,ahmed_galal,mohamed_gamal,Hana_Waleed,telesales(Ezz),"86,139"," 1,611,514.00 "," 224,108.00 "," 50,324.00 "," 1,365,831.00 "," 1,583,524.00 "," 1,286,986.00 "," 739,852.00 "," 864,747.00 "," 987,246.00 "," 425,970.00 "," 1,189,061.00 "," 63,402.00 "," 1,291,572.00 "," 1,650,569.00 "," 462,719.00 "," 1,806,392.00 "," 982,029.00 "," 1,306,914.00 "," 1,816,312.00 "," 92,525.00 "," 257,448.00 "," 1,695,061.00 "," 960,911.00 "," 991,771.00 "," 1,049,762.00 "," 1,257,230.00 "," 162,637.00 "," 1,486,885.00 "," 1,169,198.00 "," 862,898.00 "," 1,254,781.00 "," 30,950,179.00 "
187678," 170,655 ",Toyota,Toyota2022,POS,Giza,اطارات و بطاريات وقطع غيار,mohamed_gamal,mohamed_gamal,donia_emad,mohamed_gamal,"155,176"," 1,159,148.00 "," 1,407,295.00 "," 1,448,692.00 "," 1,661,923.00 "," 482,899.00 "," 1,540,794.00 "," 938,200.00 "," 171,986.00 "," 126,158.00 "," 644,170.00 "," 1,029,869.00 "," 1,250,117.00 "," 78,492.00 "," 1,246,196.00 "," 307,250.00 "," 524,403.00 "," 1,107,396.00 "," 133,847.00 "," 594,428.00 "," 437,632.00 "," 1,137,585.00 "," 964,633.00 "," 1,244,862.00 "," 1,871,458.00 "," 421,510.00 "," 603,554.00 "," 1,778,878.00 "," 560,826.00 "," 215,051.00 "," 1,674,586.00 "," 940,640.00 "," 27,704,478.00 "
141328," 177,557 ",AITBEG,AITBEG,POS,Giza,الكترونيات,Mohamed.Khalil,mohamed_elayah,mahdy_ahmed,mohamed_elayah,"525,462"," 262,661.00 "," 1,925,992.00 "," 1,227,750.00 "," 1,459,991.00 "," 308,242.00 "," 1,557,764.00 "," 380,545.00 "," 1,589,784.00 "," 1,611,777.00 "," 174,623.00 "," 615,645.00 "," 906,630.00 "," 163,389.00 "," 126,320.00 "," 1,386,910.00 "," 316,969.00 "," 1,175,194.00 "," 497,283.00 "," 154,893.00 "," 1,693,794.00 "," 13,459.00 "," 1,518,916.00 "," 1,884,649.00 "," 726,400.00 "," 1,285,968.00 "," 864,666.00 "," 703,734.00 "," 481,746.00 "," 1,943,746.00 "," 1,557,965.00 "," 1,692,729.00 "," 30,210,134.00 "
198075," 144,986 ",Force,Patrol,Online,Giza,ملابس,Mostafa_eldeep,mohamed_gamal,abdelaziz_hwas,mohamed_gamal,"669,218"," 962,825.00 "," 1,918,485.00 "," 149,248.00 "," 1,909,692.00 "," 1,791,306.00 "," 99,898.00 "," 227,503.00 "," 1,634,568.00 "," 1,585,276.00 "," 1,797,391.00 "," 1,053,205.00 "," 1,107,704.00 "," 375,648.00 "," 721,180.00 "," 60,285.00 "," 203,414.00 "," 890,777.00 "," 153,778.00 "," 109,828.00 "," 1,939,059.00 "," 5,609.00 "," 327,994.00 "," 704,765.00 "," 1,785,362.00 "," 1,511,218.00 "," 931,059.00 "," 1,926,554.00 "," 1,831,518.00 "," 1,862,028.00 "," 117,525.00 "," 1,522,171.00 "," 31,216,873.00 "
237479," 32,358 ",EBN LUQMAN,Ebnluqman,Online,Cairo,ادوات كهربائيه,Mohamed_Hemy,mohamed_gamal,k_attar,mohamed_gamal,"316,305"," 1,185,968.00 "," 179,401.00 "," 377,157.00 "," 453,570.00 "," 630,243.00 "," 837,225.00 "," 317,998.00 "," 1,162,450.00 "," 670,931.00 "," 1,318,035.00 "," 292,427.00 "," 1,937,511.00 "," 1,814,331.00 "," 1,904,432.00 "," 912,579.00 "," 1,459,868.00 "," 1,962,447.00 "," 1,329,141.00 "," 1,399,646.00 "," 726,369.00 "," 1,191,912.00 "," 80,723.00 "," 1,136,255.00 "," 565,903.00 "," 461,502.00 "," 1,921,410.00 "," 1,704,487.00 "," 1,710,529.00 "," 974,885.00 "," 1,946,832.00 "," 475,014.00 "," 33,041,181.00 "
230452," 71,566 ",Hegazy pharmacy,Samerhegazy,Online,Giza,صيداليات,amr_aali,mohamed_gamal,Hana_Waleed,telesales(Ezz),"8,682"," 1,295,087.00 "," 1,273,537.00 "," 645,047.00 "," 901,863.00 "," 547,483.00 "," 1,733,283.00 "," 576,962.00 "," 1,733,137.00 "," 1,487,647.00 "," 414,779.00 "," 1,546,009.00 "," 1,769,552.00 "," 1,799,327.00 "," 466,321.00 "," 545,694.00 "," 1,514,335.00 "," 175,844.00 "," 749,093.00 "," 462,768.00 "," 1,615,442.00 "," 321,194.00 "," 1,497,879.00 "," 1,267,111.00 "," 240,500.00 "," 669,647.00 "," 212,825.00 "," 1,327,676.00 "," 218,241.00 "," 67,315.00 "," 1,605,672.00 "," 1,321,763.00 "," 30,003,033.00 "
205534," 231,433 ",Zamzim market,Zamzim,Online,Cairo,سوبر ماركت /  هايبرماركت,Saleh_Farid,mohamed_gamal,moataz_mohamed,mohamed_gamal,"42,763"," 931,695.00 "," 872,534.00 "," 144,556.00 "," 238,293.00 "," 649,570.00 "," 1,620,041.00 "," 1,868,017.00 "," 83,855.00 "," 574,747.00 "," 1,445,857.00 "," 909,732.00 "," 1,434,499.00 "," 593,986.00 "," 355,040.00 "," 166,476.00 "," 1,628,072.00 "," 529,922.00 "," 1,074,631.00 "," 486,417.00 "," 705,876.00 "," 605,180.00 "," 500,060.00 "," 1,444,415.00 "," 481,588.00 "," 935,985.00 "," 623,607.00 "," 250,019.00 "," 329,153.00 "," 1,876,565.00 "," 1,979,162.00 "," 979,094.00 "," 26,318,644.00 "
14079," 202,897 ",Eljoker,Midoeljoker,POS,Giza,سيارات,Saleh_Farid,mohamed_gamal,Ibrahim_yehya,mohamed_gamal,"31,614"," 1,974,982.00 "," 143,502.00 "," 1,931,322.00 "," 712,739.00 "," 730,742.00 "," 1,474,790.00 "," 845,949.00 "," 650,471.00 "," 5,318.00 "," 525,846.00 "," 1,677,854.00 "," 1,006,620.00 "," 77,409.00 "," 1,765,618.00 "," 226,174.00 "," 1,738,455.00 "," 1,277,428.00 "," 1,752,638.00 "," 1,419,080.00 "," 8,867.00 "," 1,312,588.00 "," 1,041,880.00 "," 131,599.00 "," 1,546,336.00 "," 269,982.00 "," 1,105,762.00 "," 119,258.00 "," 1,158,513.00 "," 258,951.00 "," 175,034.00 "," 1,650,576.00 "," 28,716,283.00 "
243735," 80,105 ",Matabikh Almuhandis,Mohaed1989,Online,Cairo,مستلزمات منزلية,ahmed_shabaan,mohamed_gamal,m_feky,mohamed_gamal,"726,210"," 1,925,001.00 "," 1,008,351.00 "," 484,047.00 "," 857,759.00 "," 106,080.00 "," 961,389.00 "," 1,800,718.00 "," 61,258.00 "," 792,813.00 "," 515,591.00 "," 1,403,704.00 "," 833,604.00 "," 1,566,518.00 "," 702,252.00 "," 1,308,397.00 "," 1,153,436.00 "," 1,366,386.00 "," 1,854,596.00 "," 1,726,452.00 "," 1,029,338.00 "," 1,576,325.00 "," 30,403.00 "," 1,048,088.00 "," 555,749.00 "," 1,601,369.00 "," 1,602,962.00 "," 818,811.00 "," 1,650,771.00 "," 362,964.00 "," 1,353,348.00 "," 277,511.00 "," 32,335,991.00 "
39866," 109,893 ",Solitaire,Solitaire13,Online,Cairo,سوبر ماركت /  هايبرماركت,kareem_talima,ahmed_abass,yasmin_ahmed,ahmed_abass,"91,229"," 753,790.00 "," 480,165.00 "," 24,954.00 "," 906,800.00 "," 1,291,219.00 "," 425,175.00 "," 911,878.00 "," 1,763,507.00 "," 1,550,928.00 "," 773,803.00 "," 1,143,394.00 "," 1,334,294.00 "," 128,914.00 "," 1,665,022.00 "," 1,007,130.00 "," 614,028.00 "," 1,947,198.00 "," 1,507,444.00 "," 628,970.00 "," 990,536.00 "," 847,350.00 "," 352,019.00 "," 1,433,764.00 "," 1,482,495.00 "," 239,970.00 "," 1,824,795.00 "," 1,949,944.00 "," 1,237,225.00 "," 462,478.00 "," 1,261,928.00 "," 1,716,428.00 "," 32,657,545.00 "
33847," 173,047 ",FATAKAT,M555,POS,Giza,محلات الهدايا,Basem_adel,mohamed_gamal,mahmod_taha,mohamed_gamal,"622,155"," 186,791.00 "," 1,189,379.00 "," 1,938,410.00 "," 1,373,044.00 "," 1,455,716.00 "," 681,856.00 "," 1,243,493.00 "," 572,345.00 "," 1,772,113.00 "," 929,088.00 "," 625,484.00 "," 777,429.00 "," 1,872,888.00 "," 1,505,400.00 "," 455,434.00 "," 1,962,639.00 "," 1,102,045.00 "," 1,455,954.00 "," 639,416.00 "," 431,029.00 "," 1,076,441.00 "," 1,545,104.00 "," 330,941.00 "," 1,400,235.00 "," 1,618,150.00 "," 1,071,366.00 "," 940,239.00 "," 1,195,646.00 "," 128,248.00 "," 686,531.00 "," 1,688,174.00 "," 33,851,028.00 "
216868," 146,821 ",Bella Donna Center,donna01,Online,Giza,تجميل,Zeinab_Saeed,telesales(Ezz),Zeinab_Saeed,telesales(Ezz),"124,167"," 167,889.00 "," 1,028,669.00 "," 1,440,106.00 "," 923,101.00 "," 1,141,101.00 "," 1,763,920.00 "," 666,998.00 "," 966,324.00 "," 815,692.00 "," 1,406,613.00 "," 227,177.00 "," 545,390.00 "," 817,020.00 "," 1,731,505.00 "," 446,999.00 "," 563,378.00 "," 49,138.00 "," 1,436,070.00 "," 845,454.00 "," 1,441,906.00 "," 565,212.00 "," 1,061,600.00 "," 1,647,579.00 "," 1,138,694.00 "," 485,121.00 "," 1,611,621.00 "," 502,987.00 "," 176,494.00 "," 1,830,712.00 "," 634,263.00 "," 1,861,234.00 "," 29,939,967.00 "
95365," 246,490 ",Dr ali shreif,Drali109,POS,Giza,طبي (مستشفيات و عيادات ومعامل),ahmed_afathy,mohamed_gamal,bassammohamed,mohamed_gamal,"147,284"," 1,057,269.00 "," 426,638.00 "," 235,643.00 "," 1,155,847.00 "," 1,405,331.00 "," 677,878.00 "," 1,476,169.00 "," 1,724,945.00 "," 1,607,334.00 "," 450,048.00 "," 137,078.00 "," 121,355.00 "," 803,989.00 "," 1,135,378.00 "," 1,877,824.00 "," 870,273.00 "," 35,126.00 "," 1,457,144.00 "," 1,741,578.00 "," 1,056,460.00 "," 360,126.00 "," 1,996,048.00 "," 1,656,512.00 "," 242,466.00 "," 557,731.00 "," 1,019,481.00 "," 410,130.00 "," 1,439,905.00 "," 11,525.00 "," 62,555.00 "," 336,995.00 "," 27,546,781.00 "
48027," 76,294 ",Easy Tutorials,Easy22,POS,Giza,,mohamed_migahed,ahmed_abass,Abass_damcancel,ahmed_abass,"110,836"," 1,786,255.00 "," 261,092.00 "," 1,230,185.00 "," 243,605.00 "," 1,784,121.00 "," 1,871,176.00 "," 369,508.00 "," 1,262,506.00 "," 1,634,144.00 "," 1,176,032.00 "," 1,815,001.00 "," 505,653.00 "," 31,111.00 "," 1,733,597.00 "," 695,167.00 "," 518,144.00 "," 1,476,894.00 "," 52,308.00 "," 1,133,104.00 "," 967,557.00 "," 259,206.00 "," 421,562.00 "," 1,387,091.00 "," 1,128,510.00 "," 348,916.00 "," 231,181.00 "," 299,871.00 "," 531,946.00 "," 1,275,236.00 "," 1,031,667.00 "," 358,910.00 "," 27,821,256.00 "
26178," 228,463 ",Seven,Seven290,Online,Giza,ملابس,Gemy_cancel,mohamed_gamal,Gimmy_damcancel,mohamed_gamal,"101,608"," 1,803,715.00 "," 354,902.00 "," 163,478.00 "," 1,146,926.00 "," 1,938,431.00 "," 734,192.00 "," 151,060.00 "," 1,231,091.00 "," 872,715.00 "," 1,212,982.00 "," 1,972,385.00 "," 98,964.00 "," 895,166.00 "," 995,548.00 "," 964,254.00 "," 164,224.00 "," 400,834.00 "," 250,804.00 "," 86,924.00 "," 1,910,978.00 "," 328,559.00 "," 1,899,236.00 "," 716,410.00 "," 947,509.00 "," 48,376.00 "," 1,601,584.00 "," 432,309.00 "," 299,838.00 "," 1,798,984.00 "," 681,837.00 "," 1,816,431.00 "," 27,920,646.00 "
103680," 15,496 ",COOKIES KIDS,kids00,POS,Giza,ملابس,Shrif_abdelaal,mohamed_gamal,mohamed_haroun,mohamed_gamal,"136,966"," 1,253,424.00 "," 141,474.00 "," 1,317,530.00 "," 1,176,454.00 "," 1,261,471.00 "," 875,565.00 "," 1,552,386.00 "," 1,193,230.00 "," 966,963.00 "," 1,899,587.00 "," 1,745,051.00 "," 1,543,251.00 "," 1,838,450.00 "," 300,471.00 "," 269,162.00 "," 1,575,293.00 "," 504,524.00 "," 1,353,120.00 "," 424,250.00 "," 1,181,578.00 "," 1,533,042.00 "," 476,282.00 "," 509,905.00 "," 1,336,607.00 "," 326,953.00 "," 301,393.00 "," 447,330.00 "," 615,283.00 "," 49,297.00 "," 1,425,084.00 "," 881,358.00 "," 30,275,768.00 "
71438," 214,847 ",Women needs clothes shop,women_needs,Online,Cairo,ملابس,Mostafa_Hassan,muhamed_ezzeldin,mohamed_ezz,muhamed_ezzeldin,"284,654"," 1,407,659.00 "," 5,651.00 "," 1,162,904.00 "," 132,848.00 "," 1,480,073.00 "," 155,588.00 "," 1,169,929.00 "," 55,992.00 "," 1,060,940.00 "," 1,748,361.00 "," 1,326,866.00 "," 1,187,698.00 "," 274,959.00 "," 1,957,584.00 "," 1,814,317.00 "," 986,377.00 "," 212,748.00 "," 644,708.00 "," 1,871,206.00 "," 1,617,424.00 "," 1,722,646.00 "," 21,346.00 "," 661,225.00 "," 1,754,436.00 "," 1,971,417.00 "," 1,129,242.00 "," 957,084.00 "," 1,377,484.00 "," 718,051.00 "," 1,902,455.00 "," 1,018,684.00 "," 33,507,902.00 "
213467," 122,968 ",El Batal,Elbatal12345,Online,Cairo,فلاتر مياه,a_hamdy,muhamed_ezzeldin,mohamed_magdy,muhamed_ezzeldin,"151,300"," 895,214.00 "," 1,603,626.00 "," 1,719,223.00 "," 1,896,096.00 "," 1,544,918.00 "," 785,500.00 "," 1,226,253.00 "," 1,985,435.00 "," 1,239,707.00 "," 939,255.00 "," 1,785,933.00 "," 1,072,508.00 "," 397,881.00 "," 1,080,546.00 "," 677,443.00 "," 206,069.00 "," 221,017.00 "," 534,587.00 "," 137,000.00 "," 627,142.00 "," 786,206.00 "," 1,580,213.00 "," 1,513,729.00 "," 171,192.00 "," 934,199.00 "," 1,042,546.00 "," 844,145.00 "," 222,092.00 "," 960,259.00 "," 924,643.00 "," 1,526,576.00 "," 31,081,153.00 "
76365," 63,757 ",Style air cond,01066699390,POS,Giza,تكيفات,m_ali,muhamed_ezzeldin,alaa_abdelrazik,telesales(Ezz),"360,483"," 922,220.00 "," 240,531.00 "," 348,843.00 "," 380,178.00 "," 1,214,199.00 "," 556,700.00 "," 22,666.00 "," 1,298,254.00 "," 648,799.00 "," 865,096.00 "," 834,275.00 "," 1,284,195.00 "," 1,116,851.00 "," 619,545.00 "," 1,772,030.00 "," 1,092,061.00 "," 513,471.00 "," 565,265.00 "," 1,851,596.00 "," 55,358.00 "," 1,341,751.00 "," 1,291,644.00 "," 1,652,052.00 "," 742,152.00 "," 1,468,334.00 "," 1,272,957.00 "," 678,419.00 "," 624,724.00 "," 443,886.00 "," 1,774,667.00 "," 1,301,782.00 "," 28,794,501.00 "
159914," 204,421 ",Le Reve,LeReve50,Online,Giza,اكسسوارات,sayed_ahmed,muhamed_ezzeldin,abdelrahman_malek,muhamed_ezzeldin,"166,681"," 618,435.00 "," 521,254.00 "," 992,917.00 "," 343,188.00 "," 322,541.00 "," 1,051,961.00 "," 745,227.00 "," 1,035,037.00 "," 1,352,616.00 "," 300,546.00 "," 585,264.00 "," 614,018.00 "," 193,242.00 "," 1,356,661.00 "," 1,878,949.00 "," 61,593.00 "," 1,138,809.00 "," 978,595.00 "," 1,038,250.00 "," 762,343.00 "," 1,136,334.00 "," 1,712,156.00 "," 1,673,862.00 "," 956,032.00 "," 39,977.00 "," 896,076.00 "," 991,976.00 "," 332,910.00 "," 1,058,671.00 "," 1,808,665.00 "," 1,704,419.00 "," 28,202,524.00 "
93583," 126,603 ",Na’Na’a,01007002488,POS,Giza,عقارات,Zeyad_Ahmed,ahmed_abass,not_assigned, others,"853,072"," 1,809,565.00 "," 1,180,544.00 "," 713,171.00 "," 370,341.00 "," 428,356.00 "," 1,566,847.00 "," 1,064,749.00 "," 1,215,060.00 "," 1,651,029.00 "," 801,505.00 "," 303,191.00 "," 738,850.00 "," 735,388.00 "," 58,259.00 "," 867,040.00 "," 1,676,090.00 "," 464,268.00 "," 1,033,826.00 "," 334,390.00 "," 1,213,209.00 "," 330,822.00 "," 402,422.00 "," 1,014,931.00 "," 1,967,068.00 "," 1,605,512.00 "," 1,023,341.00 "," 1,424,879.00 "," 1,750,822.00 "," 977,614.00 "," 1,317,465.00 "," 742,147.00 "," 30,782,701.00 "
156011," 201,510 ",Legal Serial,ALTablawy,Online,Giza,خدمات أعمال,Menna_Osama,mohamed_elayah,ahmed_monem,mohamed_elayah,"136,261"," 34,339.00 "," 255,000.00 "," 1,354,059.00 "," 918,317.00 "," 1,853,281.00 "," 67,733.00 "," 281,792.00 "," 22,222.00 "," 1,267,642.00 "," 615,754.00 "," 1,898,849.00 "," 436,141.00 "," 1,134,551.00 "," 444,702.00 "," 1,472,360.00 "," 879,009.00 "," 1,521,864.00 "," 1,816,918.00 "," 737,103.00 "," 330,534.00 "," 1,863,938.00 "," 1,013,253.00 "," 1,816,291.00 "," 980,942.00 "," 68,027.00 "," 89,884.00 "," 1,313,590.00 "," 547,176.00 "," 1,892,950.00 "," 306,831.00 "," 1,709,195.00 "," 28,944,247.00 "
70558," 188,827 ",Mostafa Pharmacy,Mohamed1001,POS,Cairo,صيداليات,wafa_abdel,mohamed_gamal,Hana_Waleed,telesales(Ezz),"24,826"," 1,540,567.00 "," 696,285.00 "," 746,507.00 "," 497,829.00 "," 24,209.00 "," 670,353.00 "," 1,735,300.00 "," 1,535,879.00 "," 249,518.00 "," 92,796.00 "," 1,764,298.00 "," 1,973,652.00 "," 1,033,316.00 "," 1,568,753.00 "," 1,400,002.00 "," 150,622.00 "," 1,765,878.00 "," 1,321,383.00 "," 763,788.00 "," 1,590,330.00 "," 1,245,752.00 "," 1,260,181.00 "," 1,529,861.00 "," 1,312,247.00 "," 1,147,668.00 "," 562,171.00 "," 1,552,156.00 "," 1,398,699.00 "," 749,725.00 "," 1,986,113.00 "," 1,956,874.00 "," 35,822,712.00 "
222600," 196,421 ",TO JEANS GEIZA,Ahmed_mostfa,Online,Giza,ملابس,Saleh_Farid,mohamed_gamal,hassan_ashraf,mohamed_gamal,"43,163"," 1,360,833.00 "," 1,156,748.00 "," 1,059,136.00 "," 1,455,279.00 "," 1,297,660.00 "," 1,516,840.00 "," 218,324.00 "," 1,969,133.00 "," 468,905.00 "," 346,831.00 "," 45,970.00 "," 187,174.00 "," 39,710.00 "," 208,020.00 "," 1,345,547.00 "," 1,646,614.00 "," 670,783.00 "," 1,477,329.00 "," 1,483,684.00 "," 176,526.00 "," 1,436,581.00 "," 645,847.00 "," 1,987,798.00 "," 778,520.00 "," 741,472.00 "," 1,932,714.00 "," 1,687,979.00 "," 1,759,365.00 "," 1,431,374.00 "," 1,482,490.00 "," 368,873.00 "," 32,384,059.00 "
67332," 28,501 ",PULSERA,Pulsera,Online,Cairo,اكسسوارات,Abdelrahman_lashen,mohamed_gamal,Mohamed_abdeltwab,mohamed_gamal,"52,080"," 1,852,546.00 "," 1,581,131.00 "," 1,286,059.00 "," 577,758.00 "," 354,707.00 "," 1,251,322.00 "," 1,664,425.00 "," 1,639,680.00 "," 667,491.00 "," 1,899,379.00 "," 1,912,369.00 "," 1,314,891.00 "," 1,309,838.00 "," 469,291.00 "," 1,382,218.00 "," 923,520.00 "," 1,268,509.00 "," 684,000.00 "," 351,890.00 "," 1,391,302.00 "," 973,481.00 "," 1,049,236.00 "," 156,230.00 "," 1,866,790.00 "," 1,162,922.00 "," 1,299,275.00 "," 631,431.00 "," 1,476,463.00 "," 306,460.00 "," 236,080.00 "," 53,344.00 "," 32,994,038.00 "
130903," 14,407 ",KN NISSAN MOTORS,KN1,Online,Giza,سيارات,Ayman_biram,ahmed_abass,sameh_fawzy,ahmed_abass,"227,444"," 1,498,687.00 "," 1,255,264.00 "," 801,256.00 "," 320,182.00 "," 788,772.00 "," 697,980.00 "," 1,049,382.00 "," 1,815,802.00 "," 1,598,236.00 "," 1,302,040.00 "," 106,822.00 "," 1,389,516.00 "," 242,252.00 "," 1,760,027.00 "," 1,831,280.00 "," 26,384.00 "," 1,355,568.00 "," 612,165.00 "," 1,605,737.00 "," 389,777.00 "," 174,169.00 "," 178,655.00 "," 182,101.00 "," 992,391.00 "," 1,836,003.00 "," 456,385.00 "," 1,086,633.00 "," 1,353,586.00 "," 900,312.00 "," 563,379.00 "," 1,648,485.00 "," 29,819,228.00 "
41261," 199,450 ",Azab Tostar,MAzab,POS,Cairo,سوبر ماركت /  هايبرماركت,Ythabit,mohamed_gamal,korols_mounir,mohamed_gamal,"150,059"," 1,811,357.00 "," 221,491.00 "," 1,386,899.00 "," 1,186,419.00 "," 1,907,620.00 "," 525,859.00 "," 370,294.00 "," 146,859.00 "," 1,933,285.00 "," 983,034.00 "," 1,438,162.00 "," 1,327,437.00 "," 1,094,239.00 "," 831,248.00 "," 194,233.00 "," 1,898,595.00 "," 107,655.00 "," 1,115,933.00 "," 436,295.00 "," 1,656,543.00 "," 742,357.00 "," 1,841,230.00 "," 452,632.00 "," 435,409.00 "," 736,941.00 "," 131,657.00 "," 89,362.00 "," 1,364,055.00 "," 455,420.00 "," 1,618,517.00 "," 505,369.00 "," 28,946,406.00 "
190053," 72,698 ",Zero one,01226333373,Online,Giza,موبايل,Muhammed_nabil,mohamed_gamal,eslam_hamdy,mohamed_gamal,"607,948"," 26,105.00 "," 342,688.00 "," 1,781,205.00 "," 1,928,216.00 "," 219,346.00 "," 7,817.00 "," 1,881,600.00 "," 938,346.00 "," 690,958.00 "," 1,449,365.00 "," 1,713,499.00 "," 1,400,119.00 "," 1,443,563.00 "," 1,839,285.00 "," 312,114.00 "," 1,743,849.00 "," 876,691.00 "," 753,873.00 "," 1,281,801.00 "," 814,788.00 "," 1,042,933.00 "," 1,760,002.00 "," 1,006,272.00 "," 538,438.00 "," 475,172.00 "," 290,010.00 "," 1,336,980.00 "," 1,448,737.00 "," 909,344.00 "," 779,625.00 "," 1,676,347.00 "," 32,709,088.00 "
178692," 217,036 ",صيدلية د.أحمد شتا,AhmedShta,Online,Cairo,صيداليات,Saleh_Farid,mohamed_gamal,Amr.ahmed,mohamed_gamal,"143,897"," 1,664,281.00 "," 1,374,050.00 "," 36,745.00 "," 827,564.00 "," 649,837.00 "," 1,766,306.00 "," 1,293,367.00 "," 1,021,033.00 "," 501,412.00 "," 1,975,471.00 "," 1,829,586.00 "," 1,021,080.00 "," 408,391.00 "," 464,273.00 "," 1,665,914.00 "," 1,330,916.00 "," 1,239,112.00 "," 1,572,247.00 "," 1,385,739.00 "," 60,477.00 "," 18,067.00 "," 1,770,122.00 "," 1,459,506.00 "," 234,193.00 "," 991,439.00 "," 618,028.00 "," 441,703.00 "," 1,981,039.00 "," 1,617,532.00 "," 282,594.00 "," 28,392.00 "," 31,530,416.00 "
73477," 137,164 ",Ramyhashem shoop,01000310303,POS,Giza,مفروشات ومراتب,salah_mohamed,ahmed_abass,Hssanelfaham,ahmed_abass,"697,481"," 293,104.00 "," 711,799.00 "," 1,512,696.00 "," 1,274,314.00 "," 535,551.00 "," 732,408.00 "," 94,598.00 "," 674,056.00 "," 559,363.00 "," 1,127,637.00 "," 813,701.00 "," 34,863.00 "," 710,745.00 "," 1,774,658.00 "," 480,746.00 "," 1,345,716.00 "," 1,187,140.00 "," 1,682,571.00 "," 637,120.00 "," 1,954,176.00 "," 1,679,649.00 "," 564,715.00 "," 94,013.00 "," 1,286,923.00 "," 1,616,778.00 "," 1,097,869.00 "," 1,855,819.00 "," 1,833,364.00 "," 808,005.00 "," 284,619.00 "," 803,268.00 "," 30,061,984.00 "
44717," 236,482 ",Sallamschool,Sallamschool,Online,Giza,تعليمي,Saleh_Farid,mohamed_gamal,Ibrahim_yehya,mohamed_gamal,"57,390"," 1,381,521.00 "," 1,356,285.00 "," 245,063.00 "," 959,271.00 "," 1,498,573.00 "," 1,777,561.00 "," 1,932,662.00 "," 1,422,421.00 "," 1,509,399.00 "," 532,960.00 "," 151,038.00 "," 1,650,197.00 "," 45,106.00 "," 1,383,994.00 "," 750,632.00 "," 1,032,316.00 "," 1,647,347.00 "," 1,164,224.00 "," 1,901,381.00 "," 783,307.00 "," 684,315.00 "," 225,011.00 "," 807,242.00 "," 136,291.00 "," 1,786,106.00 "," 308,933.00 "," 1,762,268.00 "," 543,461.00 "," 319,829.00 "," 546,503.00 "," 1,825,795.00 "," 32,071,012.00 "
114445," 52,910 ",Carina Mohandessin,Hany99,Online,Cairo,احذية,salah_mohamed,ahmed_abass,Islam_reda,muhamed_ezzeldin,"111,299"," 1,633,417.00 "," 1,393,220.00 "," 375,708.00 "," 489,413.00 "," 1,231,153.00 "," 858,753.00 "," 1,202,965.00 "," 467,354.00 "," 358,787.00 "," 752,030.00 "," 63,041.00 "," 1,015,429.00 "," 878,281.00 "," 883,349.00 "," 60,217.00 "," 801,832.00 "," 1,224,740.00 "," 773,631.00 "," 381,924.00 "," 1,933,503.00 "," 1,379,066.00 "," 2,334.00 "," 456,975.00 "," 1,444,792.00 "," 1,600,195.00 "," 1,135,758.00 "," 1,166,563.00 "," 1,639,741.00 "," 1,230,444.00 "," 396,082.00 "," 1,426,750.00 "," 28,657,447.00 "
48571," 79,189 ",La Casa,HishamAbuzaid,Online,Cairo,أثاث,Sales_Enablement, others,mahmoud_zidan,mohamed_elayah,"153,244"," 965,394.00 "," 498,307.00 "," 1,223,974.00 "," 327,735.00 "," 109,627.00 "," 1,973,504.00 "," 1,636,307.00 "," 1,839,306.00 "," 371,597.00 "," 416,448.00 "," 1,153,840.00 "," 1,933,157.00 "," 686,497.00 "," 914,277.00 "," 1,922,527.00 "," 1,709,711.00 "," 1,564,964.00 "," 1,513,691.00 "," 253,620.00 "," 1,495,296.00 "," 1,438,115.00 "," 172,290.00 "," 586,226.00 "," 1,461.00 "," 1,318,485.00 "," 813,982.00 "," 1,080,127.00 "," 1,968,345.00 "," 573,299.00 "," 1,432,378.00 "," 789,572.00 "," 32,684,059.00 "
